"_id","date","close","high","low","timestamp"
"ObjectId(""65d2408d2ccc09d71cc01c08"")","2024-02-18T18:38:21.185Z",48299.18,48299.18,48299.18,"2024-02-18T18:38:21.187Z"
"ObjectId(""65d2408e2ccc09d71cc01c0a"")","2024-02-18T18:38:22.079Z",48299.17,48299.17,48299.17,"2024-02-18T18:38:22.080Z"
"ObjectId(""65d2408f2ccc09d71cc01c0c"")","2024-02-18T18:38:23.080Z",48299.17,48299.17,48299.17,"2024-02-18T18:38:23.084Z"
"ObjectId(""65d240902ccc09d71cc01c0e"")","2024-02-18T18:38:24.150Z",48299.16,48299.16,48299.16,"2024-02-18T18:38:24.155Z"
"ObjectId(""65d240912ccc09d71cc01c10"")","2024-02-18T18:38:25.174Z",48299.16,48299.16,48299.16,"2024-02-18T18:38:25.178Z"
"ObjectId(""65d240922ccc09d71cc01c12"")","2024-02-18T18:38:26.198Z",48299.16,48299.16,48299.16,"2024-02-18T18:38:26.202Z"
"ObjectId(""65d240932ccc09d71cc01c14"")","2024-02-18T18:38:27.118Z",48299.17,48299.17,48299.17,"2024-02-18T18:38:27.120Z"
"ObjectId(""65d240942ccc09d71cc01c16"")","2024-02-18T18:38:28.350Z",48299.17,48299.17,48299.17,"2024-02-18T18:38:28.352Z"
"ObjectId(""65d240952ccc09d71cc01c18"")","2024-02-18T18:38:29.167Z",48299.17,48299.17,48299.17,"2024-02-18T18:38:29.169Z"
"ObjectId(""65d240962ccc09d71cc01c1a"")","2024-02-18T18:38:30.192Z",48299.17,48299.17,48299.17,"2024-02-18T18:38:30.193Z"
"ObjectId(""65d240972ccc09d71cc01c1c"")","2024-02-18T18:38:31.113Z",48299.17,48299.17,48299.17,"2024-02-18T18:38:31.117Z"
"ObjectId(""65d240982ccc09d71cc01c1e"")","2024-02-18T18:38:32.139Z",48298.76,48298.76,48294.57,"2024-02-18T18:38:32.144Z"
"ObjectId(""65d240992ccc09d71cc01c20"")","2024-02-18T18:38:33.161Z",48298.76,48298.76,48298.76,"2024-02-18T18:38:33.167Z"
"ObjectId(""65d2409a2ccc09d71cc01c22"")","2024-02-18T18:38:34.080Z",48298.76,48298.76,48298.76,"2024-02-18T18:38:34.082Z"
"ObjectId(""65d2409b2ccc09d71cc01c24"")","2024-02-18T18:38:35.181Z",48298.76,48298.76,48298.76,"2024-02-18T18:38:35.186Z"
"ObjectId(""65d2409c2ccc09d71cc01c26"")","2024-02-18T18:38:36.131Z",48298.76,48298.76,48298.76,"2024-02-18T18:38:36.135Z"
"ObjectId(""65d2409d2ccc09d71cc01c28"")","2024-02-18T18:38:37.256Z",48298.76,48298.76,48298.76,"2024-02-18T18:38:37.260Z"
"ObjectId(""65d2409e2ccc09d71cc01c2a"")","2024-02-18T18:38:38.179Z",48298.76,48298.76,48298.76,"2024-02-18T18:38:38.181Z"
"ObjectId(""65d2409f2ccc09d71cc01c2c"")","2024-02-18T18:38:39.102Z",48298.76,48298.76,48298.76,"2024-02-18T18:38:39.106Z"
"ObjectId(""65d240a02ccc09d71cc01c2e"")","2024-02-18T18:38:40.123Z",48298.76,48298.76,48298.76,"2024-02-18T18:38:40.130Z"
"ObjectId(""65d240a12ccc09d71cc01c30"")","2024-02-18T18:38:41.147Z",48298.76,48298.76,48298.76,"2024-02-18T18:38:41.148Z"
"ObjectId(""65d240a22ccc09d71cc01c32"")","2024-02-18T18:38:42.174Z",48298.76,48298.76,48298.76,"2024-02-18T18:38:42.179Z"
"ObjectId(""65d240a32ccc09d71cc01c34"")","2024-02-18T18:38:43.095Z",48298.76,48298.76,48298.76,"2024-02-18T18:38:43.099Z"
"ObjectId(""65d240a42ccc09d71cc01c36"")","2024-02-18T18:38:44.123Z",48298.76,48298.76,48298.76,"2024-02-18T18:38:44.127Z"
"ObjectId(""65d240a52ccc09d71cc01c38"")","2024-02-18T18:38:45.096Z",48298.76,48298.76,48298.76,"2024-02-18T18:38:45.099Z"
"ObjectId(""65d240a62ccc09d71cc01c3a"")","2024-02-18T18:38:46.167Z",48298.76,48298.76,48298.76,"2024-02-18T18:38:46.172Z"
"ObjectId(""65d240a72ccc09d71cc01c3c"")","2024-02-18T18:38:47.189Z",48298.76,48298.76,48298.76,"2024-02-18T18:38:47.190Z"
"ObjectId(""65d240a82ccc09d71cc01c3e"")","2024-02-18T18:38:48.111Z",48298.76,48298.76,48298.76,"2024-02-18T18:38:48.118Z"
"ObjectId(""65d240a92ccc09d71cc01c40"")","2024-02-18T18:38:49.081Z",48299.17,48299.17,48299.17,"2024-02-18T18:38:49.083Z"
"ObjectId(""65d240aa2ccc09d71cc01c42"")","2024-02-18T18:38:50.160Z",48299.17,48299.17,48299.17,"2024-02-18T18:38:50.168Z"
"ObjectId(""65d240ab2ccc09d71cc01c44"")","2024-02-18T18:38:51.113Z",48299.17,48299.17,48299.17,"2024-02-18T18:38:51.117Z"
"ObjectId(""65d240ac2ccc09d71cc01c46"")","2024-02-18T18:38:52.102Z",48299.17,48299.17,48299.17,"2024-02-18T18:38:52.103Z"
"ObjectId(""65d240ad2ccc09d71cc01c48"")","2024-02-18T18:38:53.232Z",48299.17,48299.17,48299.17,"2024-02-18T18:38:53.239Z"
"ObjectId(""65d240ae2ccc09d71cc01c4a"")","2024-02-18T18:38:54.080Z",48299.17,48299.17,48299.17,"2024-02-18T18:38:54.081Z"
"ObjectId(""65d240af2ccc09d71cc01c4c"")","2024-02-18T18:38:55.082Z",48299.17,48299.17,48299.17,"2024-02-18T18:38:55.085Z"
"ObjectId(""65d240b02ccc09d71cc01c4e"")","2024-02-18T18:38:56.104Z",48299.17,48299.17,48299.17,"2024-02-18T18:38:56.106Z"
"ObjectId(""65d240b12ccc09d71cc01c50"")","2024-02-18T18:38:57.124Z",48299.17,48299.17,48299.17,"2024-02-18T18:38:57.128Z"
"ObjectId(""65d240b22ccc09d71cc01c52"")","2024-02-18T18:38:58.149Z",48299.17,48299.17,48299.17,"2024-02-18T18:38:58.150Z"
"ObjectId(""65d240b32ccc09d71cc01c54"")","2024-02-18T18:38:59.079Z",48299.17,48299.17,48299.17,"2024-02-18T18:38:59.080Z"
"ObjectId(""65d240b42ccc09d71cc01c56"")","2024-02-18T18:39:00.091Z",48299.17,48299.17,48299.17,"2024-02-18T18:39:00.095Z"
